State,Year,Quarter,District,Registered_user,App_opens
Telangana,2023,2,medak,318640,34550951
Telangana,2023,2,mahbubnagar,476238,35405628
Telangana,2023,2,jaya shankar bhalupally,198478,18487524
Telangana,2023,2,warangal urban,1000275,16914280
Telangana,2023,2,rangareddy,4638501,93950553
Telangana,2023,2,hyderabad,5349842,32043529
Telangana,2023,2,suryapet,535263,42234557
Telangana,2023,2,jogulamba gadwal,254242,30288514
Telangana,2023,2,kamareddy,400349,40870161
Telangana,2023,2,mulugu,120696,27982347
Telangana,2023,2,medchal malkajgiri,3918732,31036917
Telangana,2023,2,karimnagar,745882,28502618
Telangana,2023,2,mancherial,472302,36719981
Telangana,2023,2,siddipet,571790,48364283
Telangana,2023,2,khammam,822976,46674989
Telangana,2023,3,narayanpet,187837,26010311
Telangana,2023,3,nalgonda,902281,57531065
Telangana,2023,3,jangaon,304779,26259874
Telangana,2023,3,bhadradri kothagudem,616038,50837435
Telangana,2023,3,warangal rural,343730,15897326
Telangana,2023,3,kumuram bheem asifabad,170911,32745621
Telangana,2023,3,nizamabad,823846,29030670
Telangana,2023,3,adilabad,241309,43245330
Telangana,2023,3,rajanna sircilla,293845,17964324
Telangana,2023,3,nagarkurnool,429268,46447551
Telangana,2023,3,peddapalle,517740,14386120
Telangana,2023,3,nirmal,279955,35868659
Telangana,2023,3,mahabubabad,342724,21044568
Telangana,2023,3,sangareddy,1310211,49402523
Telangana,2023,3,wanaparthy,243013,16111404
Telangana,2023,3,vikarabad,386215,37568224
Telangana,2023,3,jagtial,471076,16892569
Telangana,2023,3,yadadri bhuvanagiri,455826,32903668
Telangana,2023,3,medak,331867,22693923
Telangana,2023,3,mahbubnagar,495167,23489446
Telangana,2023,3,jaya shankar bhalupally,207019,14921265
Telangana,2023,3,warangal urban,1039220,13600198
Telangana,2023,3,rangareddy,4809474,81028626
Telangana,2023,3,hyderabad,5543537,32313643
Telangana,2023,3,suryapet,557642,32372476
Telangana,2023,3,jogulamba gadwal,265074,24721876
Telangana,2023,3,kamareddy,417147,24226230
Telangana,2023,3,mulugu,125966,14558305
Telangana,2023,3,medchal malkajgiri,4064256,29688685
Telangana,2023,3,karimnagar,775594,19370181
Telangana,2023,3,mancherial,491797,25550626
Telangana,2023,3,siddipet,595192,35541493
Telangana,2023,3,khammam,857112,29518590
Telangana,2023,4,narayanpet,195106,12910970
Telangana,2023,4,nalgonda,936167,39197129
Telangana,2023,4,jangaon,316669,21586644
Telangana,2023,4,bhadradri kothagudem,638916,24467030
Telangana,2023,4,warangal rural,357277,12424646
Telangana,2023,4,kumuram bheem asifabad,177822,9724730
Telangana,2023,4,nizamabad,854338,39707252
Telangana,2023,4,adilabad,250640,15835204
Telangana,2023,4,rajanna sircilla,304823,26754165
Telangana,2023,4,nagarkurnool,445662,17721136
Telangana,2023,4,peddapalle,536913,17002731
Telangana,2023,4,nirmal,291169,17202922
Telangana,2023,4,mahabubabad,356076,14256767
Telangana,2023,4,sangareddy,1356536,79682919
Telangana,2023,4,wanaparthy,252279,9960976
Telangana,2023,4,vikarabad,401199,27658558
Telangana,2023,4,jagtial,489343,21823758
Telangana,2023,4,yadadri bhuvanagiri,473157,20977152
Telangana,2023,4,medak,344583,23805054
Telangana,2023,4,mahbubnagar,513264,23550715
Telangana,2023,4,jaya shankar bhalupally,215143,6422561
Telangana,2023,4,warangal urban,1075692,36894256
Telangana,2023,4,rangareddy,4964411,308001612
Telangana,2023,4,hyderabad,5720710,296206855
Telangana,2023,4,suryapet,578651,28358407
Telangana,2023,4,jogulamba gadwal,275449,12934153
Telangana,2023,4,kamareddy,433549,20340652
Telangana,2023,4,mulugu,131237,5905681
Telangana,2023,4,medchal malkajgiri,4195726,220139178
Telangana,2023,4,karimnagar,803398,28258613
Telangana,2023,4,mancherial,510261,20267993
Telangana,2023,4,siddipet,617568,29720279
Telangana,2023,4,khammam,888902,30728052
Tripura,2018,1,unakoti,2484,0
Tripura,2018,1,khowai,3017,0
Tripura,2018,1,sepahijala,4664,0
Tripura,2018,1,north tripura,4432,0
Tripura,2018,1,dhalai,3448,0
Tripura,2018,1,south tripura,5361,0
Tripura,2018,1,gomati,4509,0
Tripura,2018,1,west tripura,27242,0
Tripura,2018,2,unakoti,3841,0
Tripura,2018,2,khowai,4674,0
Tripura,2018,2,sepahijala,7217,0
Tripura,2018,2,north tripura,6702,0
Tripura,2018,2,dhalai,5549,0
Tripura,2018,2,south tripura,8068,0
Tripura,2018,2,gomati,6973,0
Tripura,2018,2,west tripura,40345,0
Tripura,2018,3,unakoti,5460,0
Tripura,2018,3,khowai,6816,0
Tripura,2018,3,sepahijala,10803,0
Tripura,2018,3,north tripura,9771,0
Tripura,2018,3,dhalai,8039,0
Tripura,2018,3,south tripura,12286,0
Tripura,2018,3,gomati,10168,0
Tripura,2018,3,west tripura,53531,0
Tripura,2018,4,unakoti,7260,0
Tripura,2018,4,khowai,9488,0
Tripura,2018,4,sepahijala,14973,0
Tripura,2018,4,north tripura,13150,0
Tripura,2018,4,dhalai,10877,0
Tripura,2018,4,south tripura,16426,0
Tripura,2018,4,gomati,13542,0
Tripura,2018,4,west tripura,67549,0
Tripura,2019,1,unakoti,8750,0
Tripura,2019,1,khowai,11327,0
Tripura,2019,1,sepahijala,18086,0
Tripura,2019,1,north tripura,15986,0
Tripura,2019,1,dhalai,13219,0
Tripura,2019,1,south tripura,19784,0
Tripura,2019,1,gomati,16370,0
Tripura,2019,1,west tripura,79732,0
Tripura,2019,2,unakoti,10629,38509
Tripura,2019,2,khowai,13523,55900
Tripura,2019,2,sepahijala,21673,93091
Tripura,2019,2,north tripura,19505,72289
Tripura,2019,2,dhalai,15893,69484
Tripura,2019,2,south tripura,23743,106907
Tripura,2019,2,gomati,19437,88700
Tripura,2019,2,west tripura,93241,428747
Tripura,2019,3,unakoti,12126,130659
Tripura,2019,3,khowai,15092,176231
Tripura,2019,3,sepahijala,24332,317762
Tripura,2019,3,north tripura,22522,244917
Tripura,2019,3,dhalai,18140,231853
Tripura,2019,3,south tripura,26573,350404
Tripura,2019,3,gomati,21722,303623
Tripura,2019,3,west tripura,104949,1595542
Tripura,2019,4,unakoti,13824,158297
Tripura,2019,4,khowai,16819,189867
Tripura,2019,4,sepahijala,27322,344224
Tripura,2019,4,north tripura,25703,287131
Tripura,2019,4,dhalai,20609,251691
Tripura,2019,4,south tripura,29753,370103
Tripura,2019,4,gomati,24160,337318
Tripura,2019,4,west tripura,114108,1672176
Tripura,2020,1,unakoti,15593,180721
Tripura,2020,1,khowai,18592,228260
Tripura,2020,1,sepahijala,30379,400402
Tripura,2020,1,north tripura,28648,341065
Tripura,2020,1,dhalai,22808,295862
Tripura,2020,1,south tripura,32716,432576
Tripura,2020,1,gomati,26688,365712
Tripura,2020,1,west tripura,124538,1818625
Tripura,2020,2,unakoti,17832,229638
Tripura,2020,2,khowai,20922,274768
Tripura,2020,2,sepahijala,35017,510885
Tripura,2020,2,north tripura,32851,425802
Tripura,2020,2,dhalai,26043,390962
Tripura,2020,2,south tripura,36522,540591
Tripura,2020,2,gomati,30323,422082
Tripura,2020,2,west tripura,137156,1648493
Tripura,2020,3,unakoti,20095,283289
Tripura,2020,3,khowai,23565,338549
Tripura,2020,3,sepahijala,39970,669235
Tripura,2020,3,north tripura,37284,558658
Tripura,2020,3,dhalai,29515,496111
Tripura,2020,3,south tripura,40797,718374
Tripura,2020,3,gomati,34073,549799
Tripura,2020,3,west tripura,151432,2163893
Tripura,2020,4,unakoti,22005,293136
Tripura,2020,4,khowai,25507,324524
Tripura,2020,4,sepahijala,43722,611968
Tripura,2020,4,north tripura,40886,605618
Tripura,2020,4,dhalai,32210,504488
Tripura,2020,4,south tripura,43899,676922
Tripura,2020,4,gomati,37129,565860
Tripura,2020,4,west tripura,163752,2434733
Tripura,2021,1,unakoti,23739,294465
Tripura,2021,1,khowai,27361,303410
Tripura,2021,1,sepahijala,46925,587209
Tripura,2021,1,north tripura,44051,617998
Tripura,2021,1,dhalai,34747,506681
Tripura,2021,1,south tripura,47052,630765
Tripura,2021,1,gomati,39920,542170
Tripura,2021,1,west tripura,175841,2526962
Tripura,2021,2,unakoti,25612,545732
Tripura,2021,2,khowai,29432,669889
Tripura,2021,2,sepahijala,50606,1176439
Tripura,2021,2,north tripura,47392,1280224
Tripura,2021,2,dhalai,37460,1289156
Tripura,2021,2,south tripura,50556,1304362
Tripura,2021,2,gomati,42972,1015444
Tripura,2021,2,west tripura,188123,2219635
Tripura,2021,3,unakoti,27828,714375
Tripura,2021,3,khowai,31900,868050
Tripura,2021,3,sepahijala,54797,1510718
Tripura,2021,3,north tripura,51321,1707600
Tripura,2021,3,dhalai,40679,1810144
Tripura,2021,3,south tripura,54747,1623382
Tripura,2021,3,gomati,46535,1312568
Tripura,2021,3,west tripura,202122,2732309
Tripura,2021,4,unakoti,29889,634226
Tripura,2021,4,khowai,34253,544839
Tripura,2021,4,sepahijala,58818,1066335
Tripura,2021,4,north tripura,55009,1244208
Tripura,2021,4,dhalai,43705,934219
Tripura,2021,4,south tripura,58777,1049428
Tripura,2021,4,gomati,49981,947324
Tripura,2021,4,west tripura,215860,4308123
Tripura,2022,1,unakoti,31971,1184272
Tripura,2022,1,khowai,36592,1428458
Tripura,2022,1,sepahijala,62906,2518919
Tripura,2022,1,north tripura,58694,3254183
Tripura,2022,1,dhalai,46680,3487949
Tripura,2022,1,south tripura,62764,2820697
Tripura,2022,1,gomati,53356,2120938
Tripura,2022,1,west tripura,229161,2507547
Tripura,2022,2,unakoti,33904,1435781
Tripura,2022,2,khowai,38683,1500087
Tripura,2022,2,sepahijala,66602,3035348
Tripura,2022,2,north tripura,62140,3812381
Tripura,2022,2,dhalai,49424,3427787
Tripura,2022,2,south tripura,66478,3306099
Tripura,2022,2,gomati,56510,2279383
Tripura,2022,2,west tripura,242041,2546245
Tripura,2022,3,unakoti,35830,1959689
Tripura,2022,3,khowai,40758,1703280
Tripura,2022,3,sepahijala,70255,3071627
Tripura,2022,3,north tripura,65452,3753579
Tripura,2022,3,dhalai,52074,3871009
Tripura,2022,3,south tripura,70107,4213580
Tripura,2022,3,gomati,59506,2730745
Tripura,2022,3,west tripura,255161,2820060
Tripura,2022,4,unakoti,37434,989377
Tripura,2022,4,khowai,42490,844560
Tripura,2022,4,sepahijala,73240,1571708
Tripura,2022,4,north tripura,68352,2134488
Tripura,2022,4,dhalai,54280,1435453
Tripura,2022,4,south tripura,73117,1463823
Tripura,2022,4,gomati,62115,1399685
Tripura,2022,4,west tripura,267713,6268516
Tripura,2023,1,unakoti,39208,2379563
Tripura,2023,1,khowai,44453,1822025
Tripura,2023,1,sepahijala,76900,3961994
Tripura,2023,1,north tripura,71616,5752523
Tripura,2023,1,dhalai,56918,4563055
Tripura,2023,1,south tripura,76631,4617075
Tripura,2023,1,gomati,65137,3302589
Tripura,2023,1,west tripura,280021,3337817
Tripura,2023,2,unakoti,41033,2364132
Tripura,2023,2,khowai,46636,2012691
Tripura,2023,2,sepahijala,80758,4176743
Tripura,2023,2,north tripura,74840,5002005
Tripura,2023,2,dhalai,59728,5770385
Tripura,2023,2,south tripura,80248,4934269
Tripura,2023,2,gomati,68250,3133038
Tripura,2023,2,west tripura,291531,3425944
Tripura,2023,3,unakoti,42803,1792236
Tripura,2023,3,khowai,48652,5065120
Tripura,2023,3,sepahijala,84329,6436012
Tripura,2023,3,north tripura,78079,9932292
Tripura,2023,3,dhalai,62353,9531107
Tripura,2023,3,south tripura,83713,7460442
Tripura,2023,3,gomati,71255,4915704
Tripura,2023,3,west tripura,303494,4810041
Tripura,2023,4,unakoti,44609,3229390
Tripura,2023,4,khowai,50673,2551770
Tripura,2023,4,sepahijala,87910,4577895
Tripura,2023,4,north tripura,81280,5230295
Tripura,2023,4,dhalai,64896,3702576
Tripura,2023,4,south tripura,87397,4619558
Tripura,2023,4,gomati,74242,4818610
Tripura,2023,4,west tripura,315337,14861868
Uttar Pradesh,2018,1,amethi,28949,0
Uttar Pradesh,2018,1,siddharthnagar,24858,0
Uttar Pradesh,2018,1,auraiya,21705,0
Uttar Pradesh,2018,1,sambhal,22039,0
Uttar Pradesh,2018,1,kanpur nagar,208389,0
Uttar Pradesh,2018,1,aligarh,84375,0
Uttar Pradesh,2018,1,mahoba,12930,0
Uttar Pradesh,2018,1,lucknow,380070,0
Uttar Pradesh,2018,1,sant kabeer nagar,19906,0
Uttar Pradesh,2018,1,hathras,24848,0
Uttar Pradesh,2018,1,budaun,28217,0
Uttar Pradesh,2018,1,moradabad,57057,0
Uttar Pradesh,2018,1,kushinagar,60631,0
Uttar Pradesh,2018,1,baghpat,27155,0
Uttar Pradesh,2018,1,shahjahanpur,39155,0
Uttar Pradesh,2018,1,muzaffarnagar,56136,0
Uttar Pradesh,2018,1,ambedkar nagar,36853,0
Uttar Pradesh,2018,1,bahraich,23003,0
Uttar Pradesh,2018,1,jalaun,32085,0
Uttar Pradesh,2018,1,rampur,30312,0
Uttar Pradesh,2018,1,ballia,59431,0
Uttar Pradesh,2018,1,shravasti,5380,0
Uttar Pradesh,2018,1,kasganj,15670,0
Uttar Pradesh,2018,1,varanasi,206788,0
Uttar Pradesh,2018,1,gautam buddha nagar,448768,0
Uttar Pradesh,2018,1,basti,38586,0
Uttar Pradesh,2018,1,shamli,23247,0
Uttar Pradesh,2018,1,maharajganj,33481,0
Uttar Pradesh,2018,1,etawah,28534,0
Uttar Pradesh,2018,1,etah,19926,0
Uttar Pradesh,2018,1,banda,18718,0
Uttar Pradesh,2018,1,bijnor,52039,0
Uttar Pradesh,2018,1,hardoi,33813,0
Uttar Pradesh,2018,1,balrampur,13778,0
Uttar Pradesh,2018,1,amroha,27497,0
Uttar Pradesh,2018,1,pilibhit,28407,0
Uttar Pradesh,2018,1,mainpuri,25568,0
Uttar Pradesh,2018,1,kanpur dehat,18293,0
Uttar Pradesh,2018,1,jaunpur,78930,0
Uttar Pradesh,2018,1,kaushambi,12102,0
Uttar Pradesh,2018,1,hapur,34731,0
Uttar Pradesh,2018,1,hamirpur,16985,0
Uttar Pradesh,2018,1,meerut,123619,0
Uttar Pradesh,2018,1,mathura,70100,0
Uttar Pradesh,2018,1,chitrakoot,10679,0
Uttar Pradesh,2018,1,lalitpur,20957,0
Uttar Pradesh,2018,1,mau,36792,0
Uttar Pradesh,2018,1,mirzapur,39327,0
Uttar Pradesh,2018,1,bulandshahr,60527,0
Uttar Pradesh,2018,1,gonda,34648,0
Uttar Pradesh,2018,1,jhansi,74623,0
Uttar Pradesh,2018,1,chandauli,38971,0
Uttar Pradesh,2018,1,bhadohi,29109,0
Uttar Pradesh,2018,1,pratapgarh,41557,0
Uttar Pradesh,2018,1,saharanpur,73819,0
Uttar Pradesh,2018,1,bara banki,36150,0
Uttar Pradesh,2018,1,bareilly,112369,0
Uttar Pradesh,2018,1,sitapur,39869,0
Uttar Pradesh,2018,1,sultanpur,38698,0
Uttar Pradesh,2018,1,agra,148387,0
Uttar Pradesh,2018,1,fatehpur,26460,0
Uttar Pradesh,2018,1,rae bareli,34388,0
Uttar Pradesh,2018,1,firozabad,40297,0
Uttar Pradesh,2018,1,kheri,51685,0
Uttar Pradesh,2018,1,gorakhpur,132769,0
Uttar Pradesh,2018,1,unnao,33339,0
Uttar Pradesh,2018,1,prayagraj,220198,0
Uttar Pradesh,2018,1,sonbhadra,44097,0
Uttar Pradesh,2018,1,ghazipur,64317,0
Uttar Pradesh,2018,1,farrukhabad,26440,0
Uttar Pradesh,2018,1,kannauj,19583,0
Uttar Pradesh,2018,1,azamgarh,68976,0
Uttar Pradesh,2018,1,ayodhya,51410,0
Uttar Pradesh,2018,1,deoria,61062,0
Uttar Pradesh,2018,1,ghaziabad,329683,0
Uttar Pradesh,2018,2,amethi,40163,0
Uttar Pradesh,2018,2,siddharthnagar,35144,0
Uttar Pradesh,2018,2,auraiya,30766,0
Uttar Pradesh,2018,2,sambhal,30654,0
Uttar Pradesh,2018,2,kanpur nagar,285101,0
Uttar Pradesh,2018,2,aligarh,115765,0
Uttar Pradesh,2018,2,mahoba,17894,0
Uttar Pradesh,2018,2,lucknow,506261,0
Uttar Pradesh,2018,2,sant kabeer nagar,28579,0
Uttar Pradesh,2018,2,hathras,34682,0
Uttar Pradesh,2018,2,budaun,39219,0
Uttar Pradesh,2018,2,moradabad,77532,0
Uttar Pradesh,2018,2,kushinagar,85133,0
Uttar Pradesh,2018,2,baghpat,38162,0
Uttar Pradesh,2018,2,shahjahanpur,53883,0
Uttar Pradesh,2018,2,muzaffarnagar,76722,0
Uttar Pradesh,2018,2,ambedkar nagar,51740,0
Uttar Pradesh,2018,2,bahraich,32882,0
Uttar Pradesh,2018,2,jalaun,44385,0
Uttar Pradesh,2018,2,rampur,40457,0
Uttar Pradesh,2018,2,ballia,85108,0
Uttar Pradesh,2018,2,shravasti,7768,0
Uttar Pradesh,2018,2,kasganj,22301,0
Uttar Pradesh,2018,2,varanasi,288325,0
Uttar Pradesh,2018,2,gautam buddha nagar,586350,0
Uttar Pradesh,2018,2,basti,54600,0
Uttar Pradesh,2018,2,shamli,31502,0
Uttar Pradesh,2018,2,maharajganj,52303,0
Uttar Pradesh,2018,2,etawah,39330,0
Uttar Pradesh,2018,2,etah,28606,0
Uttar Pradesh,2018,2,banda,25924,0
Uttar Pradesh,2018,2,bijnor,72561,0
Uttar Pradesh,2018,2,hardoi,47446,0
Uttar Pradesh,2018,2,balrampur,19876,0
Uttar Pradesh,2018,2,amroha,37694,0
Uttar Pradesh,2018,2,pilibhit,39569,0
Uttar Pradesh,2018,2,mainpuri,36613,0
Uttar Pradesh,2018,2,kanpur dehat,26304,0
Uttar Pradesh,2018,2,jaunpur,112290,0
Uttar Pradesh,2018,2,kaushambi,17210,0
Uttar Pradesh,2018,2,hapur,46702,0
Uttar Pradesh,2018,2,hamirpur,23749,0
Uttar Pradesh,2018,2,meerut,167212,0
Uttar Pradesh,2018,2,mathura,97917,0
Uttar Pradesh,2018,2,chitrakoot,14820,0
Uttar Pradesh,2018,2,lalitpur,27662,0
Uttar Pradesh,2018,2,mau,51611,0
Uttar Pradesh,2018,2,mirzapur,55130,0
Uttar Pradesh,2018,2,bulandshahr,83469,0
Uttar Pradesh,2018,2,gonda,49536,0
Uttar Pradesh,2018,2,jhansi,101307,0
Uttar Pradesh,2018,2,chandauli,55341,0
Uttar Pradesh,2018,2,bhadohi,40604,0
Uttar Pradesh,2018,2,pratapgarh,58488,0
Uttar Pradesh,2018,2,saharanpur,100762,0
Uttar Pradesh,2018,2,bara banki,49758,0
Uttar Pradesh,2018,2,bareilly,152939,0
Uttar Pradesh,2018,2,sitapur,63705,0
Uttar Pradesh,2018,2,sultanpur,53694,0
Uttar Pradesh,2018,2,agra,205298,0
Uttar Pradesh,2018,2,fatehpur,36479,0
Uttar Pradesh,2018,2,rae bareli,47853,0
Uttar Pradesh,2018,2,firozabad,57092,0
Uttar Pradesh,2018,2,kheri,72988,0
Uttar Pradesh,2018,2,gorakhpur,181126,0
Uttar Pradesh,2018,2,unnao,46906,0
Uttar Pradesh,2018,2,prayagraj,297113,0
Uttar Pradesh,2018,2,sonbhadra,59887,0
Uttar Pradesh,2018,2,ghazipur,91831,0
Uttar Pradesh,2018,2,farrukhabad,36990,0
Uttar Pradesh,2018,2,kannauj,28022,0
Uttar Pradesh,2018,2,azamgarh,98441,0
Uttar Pradesh,2018,2,ayodhya,71398,0
Uttar Pradesh,2018,2,deoria,85805,0
Uttar Pradesh,2018,2,ghaziabad,434115,0
Uttar Pradesh,2018,3,amethi,51158,0
Uttar Pradesh,2018,3,siddharthnagar,46175,0
Uttar Pradesh,2018,3,auraiya,39943,0
Uttar Pradesh,2018,3,sambhal,38981,0
Uttar Pradesh,2018,3,kanpur nagar,349250,0
Uttar Pradesh,2018,3,aligarh,144523,0
Uttar Pradesh,2018,3,mahoba,22466,0
Uttar Pradesh,2018,3,lucknow,620328,0
Uttar Pradesh,2018,3,sant kabeer nagar,37785,0
Uttar Pradesh,2018,3,hathras,44651,0
Uttar Pradesh,2018,3,budaun,49900,0
Uttar Pradesh,2018,3,moradabad,97965,0
Uttar Pradesh,2018,3,kushinagar,110385,0
Uttar Pradesh,2018,3,baghpat,49101,0
Uttar Pradesh,2018,3,shahjahanpur,68001,0
Uttar Pradesh,2018,3,muzaffarnagar,95844,0
Uttar Pradesh,2018,3,ambedkar nagar,66611,0
Uttar Pradesh,2018,3,bahraich,43463,0
Uttar Pradesh,2018,3,jalaun,55786,0
Uttar Pradesh,2018,3,rampur,51413,0
Uttar Pradesh,2018,3,ballia,108942,0
Uttar Pradesh,2018,3,shravasti,10400,0
Uttar Pradesh,2018,3,kasganj,28828,0
Uttar Pradesh,2018,3,varanasi,352604,0
Uttar Pradesh,2018,3,gautam buddha nagar,727480,0
Uttar Pradesh,2018,3,basti,70203,0
Uttar Pradesh,2018,3,shamli,39785,0
Uttar Pradesh,2018,3,maharajganj,74108,0
Uttar Pradesh,2018,3,etawah,51033,0
Uttar Pradesh,2018,3,etah,38217,0
Uttar Pradesh,2018,3,banda,33328,0
Uttar Pradesh,2018,3,bijnor,92326,0
